KEY	EN	JA	ZH
"4BA4CF2A4910E275BEA8BC9D3CAC3D4F"	"I can appreciate that. Back to my other questions"	"それは理解できます。私の他の質問に戻ります"	"我能理解。回到我的其他问题"
"445F8F85484A679D2F910D9ED7D79791"	"I can bring you those tusks."	"私はそれらの牙を持ってきます。"	"我可以给你带那些獠牙。"
"989DBB63485AA202634AF4AF08EBFDA4"	"I can do it, as long as you tone down the sweet-talk. It’s weird."	"あなたが甘い話をやめる限り、私はそれをすることができます。それは奇妙です。"	"我可以做到，只要你别再舔了。感觉怪怪的。"
"41D0CA7A459D722EC4D4D9BAE45FF485"	"I can do that. Give me the letter, and I will find your daughter."	"できます。手紙をください。あなたの娘を見つけます。"	"我能做. 把信给我, 我会找到你女儿的."
"20F745EB420DF945B69647AD89815C4E"	"I can get you the hammer you need."	"必要なハンマーは私が手に入れます。"	"我能帮你弄到你需要的锤子。"
"8DE958204C544682FBFF8E88A7BEE00F"	"I can help out, no problem."	"私はお手伝いできます、問題ありません。"	"我可以帮忙，没问题。"
"07C29F334A8EA99247E1BB8A52492F90"	"I can imagine it's not easy. Take care."	"それは簡単ではないと思います。気を付けてください。"	"我知道这很不容易。照顾好自己。"
"4DC4AA6F488B5E12E9589EBFE27029B1"	"I can imagine it's not easy. Take care."	"それは簡単ではないと思います。気を付けてください。"	"我知道这很不容易。照顾好自己。"
"75B058AE4BBDF45AC4A493A0EE5CBAA2"	"I can imagine it's not easy. Take care."	"それは簡単ではないと思います。気を付けてください。"	"我知道这很不容易。照顾好自己。"
"823575604145B4A013BF8FBE183CDE0F"	"I can imagine it's not easy. Take care."	"それは簡単ではないと思います。気を付けてください。"	"我知道这很不容易。照顾好自己。"
"43C8F9AD462A3ED4482F418B8488415B"	"I can imagine that's quite a struggle. I appreciate you sharing your story with me."	"それは大変な苦労だったと思います。あなたの話を聞かせてくれてありがとう。"	"我知道这很不容易。感谢你和我分享你的故事。"
"6A349D4645E6F872D7BF8CBDAF472AFC"	"I can imagine that's quite a struggle. I appreciate you sharing your story with me."	"それは大変な苦労だったと思います。あなたの話を聞かせてくれてありがとう。"	"我知道这很不容易。感谢你和我分享你的故事。"
"D33EA52D4F69BA0FA2355ABA6D7959B9"	"I can imagine that's quite a struggle. I appreciate you sharing your story with me."	"それは大変な苦労だったと思います。あなたの話を聞かせてくれてありがとう。"	"我知道这很不容易。感谢你和我分享你的故事。"
"F8A701294BC58C9BC8BD9F96F3B5B79F"	"I can imagine that's quite a struggle. I appreciate you sharing your story with me."	"それは大変な苦労だったと思います。あなたの話を聞かせてくれてありがとう。"	"我知道这很不容易。感谢你和我分享你的故事。"
"F56F10B94B3E52ED561FDD99804EFC41"	"I can imagine."	"想像できるよ。"	"我能想象。"
"6A9C235644A5205DAF50258D07CA6FA4"	"I can imagine. And with the bandits roaming, it must make your job even more challenging."	"想像できます。そして、盗賊が徘徊していると、あなたの仕事はさらに困難になるに違いありません。"	"我能想象。尤其是强盗到处肆乱，这一定让你的工作变得更加艰难。"
"A220334C4D79B400447412BF570F9C2D"	"I can imagine. Especially with the bandits causing trouble, it must add an extra layer of complexity."	"想像できるよ。特に強盗が問題を起こしているとなると、さらに複雑になるだろうな。"	"我能想象。尤其是强盗到处肆乱，这肯定让事情变得更复杂了。"
"5B7A9E98414B40F5D6D9C2A9083D79B3"	"I can imagine. Especially with the bandits causing trouble, it must make your work even more crucial."	"想像できます。特に盗賊が問題を引き起こしている場合、それはあなたの仕事をさらに重要にするに違いありません。"	"我能想象。尤其是强盗到处肆乱，这一定让你的工作变得更加重要。"
"DF2DD4CE441384D70DFFA699D515373B"	"I can imagine. It's a tough situation for sure."	"想像できます。確かに大変な状況ですね。"	"我可以想象。这肯定是一个艰难的处境。"
"B7E80DBC4BD36276D2E5F99C361B6DA5"	"I can leave this place after all these years. Don’t worry about the villagers, they will never see me again."	"私はこれらすべての年の後、この場所を離れることができます。村人のことは心配しないでください。彼らは私を二度と見ません。"	"这么多年之后，我终于可以离开这个地方了。别担心村民们，他们再也不会见到我了..."
"7761A2644CD39DC88162029C3CBFE646"	"I can leave this place after all these years. Don’t worry about the villagers, they will never see me again…"	"私はこれらすべての年の後、この場所を離れることができます。村人のことは心配しないでください。彼らは私を二度と見ません…"	"这么多年之后，我终于可以离开这个地方了。别担心村民们，他们再也不会见到我了..."
"6393320C491B0BDC134F09A0C6B43397"	"I can offer you 50 gold coins for your assistance. As for the dangers, the road to Bradford has become infested with bandits and wild animals recently. It's simply not safe to travel alone anymore."	"お手伝いいただければ、50ゴールドコインをお支払いします。危険については、ブラッドフォードへの道は最近、盗賊や野生動物が蔓延しています。もう一人では安全に旅することはできません。"	"我可以给你50金币作为帮助我的酬劳。至于危险，最近去布拉德福德的道路上充斥着强盗和野兽。独自旅行已经不安全了。"
"62DF4BEF45550025339937956EC4C8B9"	"I can offer you some coins for your trouble. What d’you say?"	"あなたの苦労に対して、いくらかのお金を差し上げることができます。どうですか？"	"我可以给你一些金币作为报酬。怎么样？"
"1675E8564D3B452635F06E82101C829F"	"I can safely say that this was not the best way of spending your gold."	"私はあなたが金を費やすのにこれが最善の方法ではなかったと安全に言うことができます。"	"我敢肯定的说你不该花这笔钱."
"503FBF1846B88089F72FBAB2DAE436AD"	"I can see how that would be the case. And with the bandits causing trouble, your expertise must be in high demand."	"そうなるのはわかります。そして、盗賊が問題を引き起こしているため、あなたの専門知識は高い需要があるに違いありません。"	"我能理解这是为何。强盗横行闹事，你的专长一定非常抢手。"
"EF495F624D627CC52AD08EA3CE6C4BE2"	"I can see why you’re concerned. Back to my other questions…"	"あなたがなぜ心配しているのかわかります。私の他の質問に戻りましょう…"	"我可以理解你为什么担心。回到我之前的问题……"
"A9EA99214899E8FEBAD0F18A37333F0E"	"I can swing a weapon if there’s gold involved, sure."	"お金が絡んでいれば、武器を振ることもできますよ。"	""
"CA2EABD7489AE9D45230F1BF4E2D7AD2"	"I can try. Where would I find stags?"	"やってみます。シカはどこで見つけられますか？"	"我可以试试看。哪里能找到雄鹿？"
"372449FF4CD3A7050B54F9A7681B4B3F"	"I can understand that."	"それは理解できます。"	"我理解。"
"D88F1A9545555C55EFC4859A15D7518E"	"I can understand that."	"それは理解できます。"	"我理解。"
"EF87E57C4C97511C77EC8D908EF40BD4"	"I can understand that."	"それは理解できます。"	"我理解。"
"22CE944E42351C1B21744D89D136116D"	"I can't believe it, it’s over, we are finally free! The battle was savage, I’m honestly a little scared of Klara now."	"信じられない、終わったんだ、ついに自由になったんだ！戦いは激しかった、正直言って今はクララが少し怖いよ。"	"我简直不敢相信，结束了，我们终于自由了！那场战斗太残酷了，老实说，我现在我有点害怕克拉拉了。"
"ECB8FF634CC3D7A48C916DBD8AE0EFCC"	"I can't believe it, it’s over, we are finally free! The battle was savage, I’m honestly a little scared of Klara now."	"信じられない、終わったんだ、ついに自由になったんだ！戦いは激しかった、正直言って今はクララが少し怖いよ。"	"我简直不敢相信，结束了，我们终于自由了！那场战斗太残酷了，老实说，我现在我有点害怕克拉拉了。"
"84AC7D9246D2F11789AEE3A599D6AD20"	"I can't believe those boars destroyed our crops again. They're becoming a real terror in these parts... What do you want?"	"またあのイノシシどもが作物をダメにしたんだ。このあたりでは本当に厄介者になってきてるんだ...何の用だ？"	"我简直不敢相信那些野猪又毁了我们的庄稼。它们在这里真是个恐怖的东西……你要什么？"
"BE5D90E244FDEEAD1591BF99C2E07F28"	"I can't do it for less than 100 gold coins."	"100ゴールドコイン未満ではできません。"	"这活儿少于100金币下不来。"
"5F9D67FE4551C9C0AAE13185F615DC15"	"I can't do it right now."	"今はできません。"	"我现在无暇处理这个。"
"E431BBA547E02F9A0BEC2ABB280FE88E"	"I can't help with this right now, sorry."	"今はそれに関してはお手伝いできません。申し訳ありません。"	"我现在帮不了你，抱歉。"
"EC2816CC4DA2586EDD24CFBEBB9601C9"	"I can't help you right now. I hope your cow recovers."	"今はあなたを助けることはできません。牛が回復することを願っています。"	"我现在没办法帮忙。但我希望你的牛能康复。"
"00D5A62F426B3D738F5848AB627DC512"	"I can't reveal more information about myself, but I can try to answer your other questions."	"私は自分のことについてこれ以上明らかにすることはできませんが、あなたの他の質問には答えようと思います。"	"我不能透露更多关于我自己的信息，但我可以尝试回答你的其他问题。"
"B972B4644383F34C568A3AA91406AD92"	"I can't say…"	"私は言えない…"	"我不能说……"
