KEY	EN	JA	ZH
"151376194FFBF27AA59F909F27A3D5D0"	"Andrea"	"안드레아"	"安德里亚"
"152E28E6433E6D3A3E96FFBE8FD69BA5"	"Andrea"	"안드레아"	"安德里亚"
"3A3338E844BD2D4D97A0A583EDDDFEC3"	"Andrea"	"안드레아"	"安德里亚"
"4DE5937042E85CDB4FB12F9B20BDC33E"	"Andrea"	"안드레아"	"安德里亚"
"532B1E554732EDF81C1E0880C97AADC9"	"Andrea"	"안드레아"	"安德里亚"
"55E0A83A455D83ABC88E77B2F34C1DA5"	"Andrea"	"안드레아"	"安德里亚"
"5780CDC74447242766A03AAB9F6C2AC7"	"Andrea"	"안드레아"	"安德里亚"
"62FBA9F442E0E0D3E69268979F4B87C7"	"Andrea"	"안드레아"	"安德里亚"
"783F83674E0702317AFD46B8F15B8CA5"	"Andrea"	"안드레아"	"安德里亚"
"90D71C5945A60F6B2BA8F18C11F38B3F"	"Andrea"	"안드레아"	"安德里亚"
"A2DEA6C046D976B830842D829C0F4924"	"Andrea"	"안드레아"	"安德里亚"
"B5CD96EF4DB89DD3F7AB3F90E616DB1E"	"Andrea"	"안드레아"	"安德里亚"
"E49213B0488AE619A048CF9BFF7D3F50"	"Andrea"	"안드레아"	"安德里亚"
"A620976D45EB3D8775A8C58E3DF6B345"	"Angmar"	"앙마르"	"安格玛"
"BE81C7A4401BA9A135FF109397302989"	"Angry"	"화난"	"气愤"
"C240574B4E8329DE31E29993A750D770"	"Animal Husbandry"	"축산"	"畜牧业"
"07101D9A4404A69473A38C8F050C89C8"	"Animal Remains"	"동물 잔해"	"动物遗体"
"15A13EE94F715CF060A85A97AB36B769"	"Animal Remains"	"동물 잔해"	"动物遗体"
"19D26B8147916EEC8425129B5B0059A3"	"Animal Remains"	"동물 잔해"	"动物遗体"
"43272E7E45B973440AB0E0A8E2747546"	"Animal Remains"	"동물 잔해"	"动物遗体"
"5A29F59A46B48A95A7C4F7A3638016BA"	"Animal Remains"	"동물 잔해"	"动物遗体"
"625B15994A05DED123D9B0A55E9AD7C0"	"Animal Remains"	"동물 잔해"	"动物遗体"
"7AF47F1940D5CAE99D4CF8A94E335B7C"	"Animal Remains"	"동물 잔해"	"动物遗体"
"8944AE6F48D34D07D565C38BA85C8A21"	"Animal Remains"	"동물 잔해"	"动物遗体"
"A59DB62A40A9C425A9446DB21D8E811B"	"Animal Remains"	"동물 잔해"	"动物遗体"
"A6721A274F45E71E26FBAFBC737629E2"	"Animal Remains"	"동물 잔해"	"动物遗体"
"C93002D749FAC1294320939F4B09DF3D"	"Animal Remains"	"동물 잔해"	"动物遗体"
"FF4001F54788A85B38DA4A86D148B1C7"	"Animal Remains"	"동물 잔해"	"动物遗体"
"2B8C433941224AE97F8876BDE4886065"	"Animal trophy provides renown for placing it in your settlement."	"동물 트로피는 정착지에 배치하면 명성을 얻습니다."	"动物战利品能带来声望，用于放置在你的定居点中。"
"245F5FEF44BEF42E183B5BBA2AF47ED3"	"AnimalAttack"	"동물 공격"	"动物攻击"
"22C1402C4F5D4435D246A19DABE376AD"	"AnimalCollision"	"동물 충돌"	"动物碰撞"
"38F123F743F866FA64144093F0D0CEA8"	"AnimalCollision"	"동물 충돌"	"动物碰撞"
"5CB8F4B14DC296E71B76B4A6D10A746E"	"Anna"	"안나"	"安娜"
"F3CEFB784FDA88E4963289A3B39F3DF0"	"Anna asked me to get the spices from this list."	"안나가 이 목록에 있는 향신료를 가져오라고 했습니다."	"安娜让我找到这个清单里的香料。"
"B8758A69496D1A7CAE7DE9A4473EA626"	"Anna seemed really determined to get this part of the land. I hope my cooking will not kill them both."	"안나는 이 땅을 정말 얻고 싶어 보였습니다. 제 요리로 둘 다 죽지 않았으면 좋겠습니다."	"安娜似乎非常坚决要拿下这块地。但愿我的烹饪水平不会把他们俩都害了。"
"D75703864E03B3B0F24C6E9BFD4E5BFD"	"Anna told me you might have a job for me."	"안나가 일이 있을지도 모른다고 했어요."	"安娜告诉我你可能需要我。"
"D473CF024ECDBD05BCBB1C8B6356D92F"	"Anne"	"앤"	"安妮"
"5AE3CC014FC18870C4EBE68A81BB0A69"	"Annie"	"애니"	"安妮"
"7492797A4DC4167EAE6DF589E412F9A4"	"Annie"	"애니"	"安妮"
"7F81425A47B6C23BE42D0182EBEB6DDF"	"Annoyed"	"짜증남"	"恼怒"
"5307AC7642384DF8E762409E7F51B2CC"	"Another day, another example of Brigands being only a liability for the Lowlands. I need to help {QuestGiver} with these rugged shirts."	"또 다른 하루, 또 다른 브리간드들이 저지대에 부담이 된다는 사례입니다. {QuestGiver}를 위해 이 튼튼한 셔츠를 만들어야겠습니다."	"又一天，又一个强盗只对低地构成威胁的例子。我需要帮助{QuestGiver}制作这些粗糙的衬衫。"
"14F291B24620306E0AC20887F0A2BF06"	"Another one? I thought elections were quite rare in the Lowlands."	"또 다른 선거라니? 저지대에서는 선거가 꽤 드문 것으로 알고 있었는데요."	"居然还有？我以为低地根本就没几次选举吧。"
"F0B24E474B0F85EC6A7C2CB6625D85A5"	"Another person freed, I see."	"또 다른 사람을 구출했군요."	"我看到又一个人被释放了。"
"D137FFDD46EF794E019D4FAD05BAB080"	"Another rescue. Good."	"또 다른 구출이군요. 좋습니다."	"又救了一个。好。"
"DD86970945A89A81DC6BB1A3FF6394E3"	"Another thing? What do you mean by another thing?"	"또 다른 것? 또 다른 것 이란 무슨 뜻인가요?"	"还有一件事？还没完呢？"
"247F622E45943C3EBF02BC93A7275E7E"	"Another time."	"다음에 또."	"下次吧。"
"334E400E445F355D1F79848CFB49C3FF"	"Another time."	"다음에 또."	"下次吧。"
"4AD7EAC74425A474B113CAB0228B27B4"	"Another time…"	"다음에 또…"	"下次吧..."
"50E20725436AB12C1DB48DB31A110A84"	"Another time…"	"다음에 또…"	"下次吧..."
"A66C2D8B4AD2D6895AAAA38A1029799C"	"Another time…"	"다음에 또…"	"下次吧..."
"B2BA09ED4BD12759E547D2AC545DC6CF"	"Another time…"	"다음에 또…"	"下次吧..."
"EDCB3484466607D11E65739423E56423"	"Another time…"	"다음에 또…"	"下次吧..."
"F6C81033427DBBD23ECDB2B7965C8BE2"	"Another time…"	"다음에 또…"	"下次吧..."
"0197D8EB4CCCDF6D60301D9519890B4D"	"Another try: Haerndean"	"다시 시도: 헤어든"	"重新再来: 黑恩登"
"199F71DC48F7930550ED79BB88FCBC24"	"Another try: Haerndean"	"다시 시도: 헤어든"	"重新再来: 黑恩登"
"2DF05E2941F468FDACC13CBB438A5380"	"Another try: Haerndean"	"다시 시도: 헤어든"	"重新再来: 黑恩登"
"68AE39E74D3B0FDC19A70899E6340A7A"	"Another try: Haerndean"	"다시 시도: 헤어든"	"重新再来: 黑恩登"
"780545B345FF4DBF1E7C0C9D59299F25"	"Another try: Haerndean"	"다시 시도: 헤어든"	"重新再来: 黑恩登"
"C0572776470E627BBBFA7D8946735105"	"Another try: Haerndean"	"다시 시도: 헤어든"	"重新再来: 黑恩登"
"098010FF41A71971BE35958C9230F6B1"	"Another try: Padstow"	"다시 시도: 패드스토우"	"重新再来: ‪帕德斯托"
"0C807AB040A84AD271D3F68F75581D65"	"Another try: Padstow"	"다시 시도: 패드스토우"	"重新再来: ‪帕德斯托"
"4F8891854B58664CE7D762B957A27520"	"Another try: Padstow"	"다시 시도: 패드스토우"	"重新再来: ‪帕德斯托"
"DD1E9DEA4800FBF4433FA8B65C8223A5"	"Another try: Padstow"	"다시 시도: 패드스토우"	"重新再来: ‪帕德斯托"
"EB92C9B146984C33DAB5B398DE7BB7FA"	"Another try: Padstow"	"다시 시도: 패드스토우"	"重新再来: ‪帕德斯托"
"F1895335419880674CEBB38F2C23FF70"	"Another try: Padstow"	"다시 시도: 패드스토우"	"重新再来: ‪帕德斯托"
"B76414274814A3C6A56B8DAEF81FC59A"	"Ansel"	"안셀"	"安塞尔"
"1A9792E84D7347FE95F4839E9D9C37A8"	"Ansel Wilmot says I’m allowed to vote in the Bradford Elder election. I better talk to the candidates and see what they have to offer."	"앤셀 윌모트가 브래드포드 장로 선거에서 투표할 수 있다고 했네. 후보자들과 이야기해서 무슨 제안을 하는지 알아보는 게 좋겠어."	"安塞尔·威尔莫特说我可以参加布拉德福德长老选举。我最好跟候选人聊聊，看看他们参选承诺些什么。"
"B561F74F4200602A7056E9AD68882313"	"Anselet"	"앙슬레"	"安塞莱特"
"05018C3749927F449BAB759C610CD4A4"	"Ansgar"	"안스가르"	"安斯加"
"5456D2B046602851EC75D39616A8580D"	"Ansgar"	"안스가르"	"安斯加"
"556308844CFA26540DE9A8A14659E3C2"	"Anti-Pest Potion (Quest Item)"	"해충 방지 물약 (퀘스트 아이템)"	"驱虫剂（任务物品）"
"CE61359D43DF9F7BF5C081819B2BA3A0"	"Any chance you can find me a boat? I can’t promise I’ll return it, but I’ll try my best…"	"어쩌면 나에게 배를 찾아줄 수 있을까요? 반납하겠다고 약속드릴 수는 없지만, 최선을 다하겠습니다…"	"你有没有办法帮我找到一艘船？我不能保证会还给你，但我尽力……"
"542A6D28400CD4DE2661E0800719C192"	"Any friend of Anna’s is a friend of mine! I think there could be something you could help me with."	"안나의 친구는 제 친구입니다! 도와줄 수 있는 일이 있을 것 같아요."	"安娜的朋友也是我的朋友！我可能有些事需要你帮忙."
"BCD26BA041F30DDE07CDD681F20CBF47"	"Any good news? Is my new home ready?"	"좋은 소식이 있나? 내 새 집은 준비가 됐나?"	"有什么好消息吗？我的新家准备好了吗？"
"1C87B90B4F6AF1B51CA71BA0C3E6FDF0"	"Any idea what caused the wolves to move so close to the village?"	"늑대들이 마을에 그렇게 가까이 다가오게 된 이유를 아세요?"	"对于狼为何会靠近村子，你有什么头绪吗？"
"19CA7F7A46231EA83370319C6F320082"	"Any interesting rumors going around? Feel like sharing?"	"흥미로운 소문이 있나요? 공유해주실래요?"	"有什么有趣的传言能分享一下吗？"
"1C58C4934A4902FEAF9A8E9F57FBB44A"	"Any interesting rumors going around? Feel like sharing?"	"흥미로운 소문이 있나요? 공유해주실래요?"	"有什么有趣的传言能分享一下吗？"
"6379022D4BDCB14810E01CBC3FD2DB60"	"Any interesting rumors going around? Feel like sharing?"	"흥미로운 소문이 있나요? 공유해주실래요?"	"有什么有趣的传言能分享一下吗？"
"95DF7DE04536C0B698658AADB7B36BE3"	"Any interesting rumors going around? Feel like sharing?"	"흥미로운 소문이 있나요? 공유해주실래요?"	"有什么有趣的传言能分享一下吗？"
"B67EB5B94A073330BFEAD49675DF7FD3"	"Any interesting rumors going around? Feel like sharing?"	"흥미로운 소문이 있나요? 공유해주실래요?"	"有什么有趣的传言能分享一下吗？"
"BDF8F00E470A5A9FEB43BBBA09B5A1ED"	"Any more gossip from the village?"	"마을에서 더 이상 소문이 없나요?"	"村里还有其他八卦吗？"
"766B5F674DE89B4DCF64319D3FC2A804"	"Any other questions?"	"다른 질문이 있나요?"	"还有其他问题吗？"
"807EB5DB4AA01882351DC48FA44537EA"	"Any progress? Each day she's gone, it feels like my world's falling apart."	"진전이 있나요? 그녀가 사라진 지 매일매일 세상이 무너지는 것 같습니다."	"有什么进展吗？她离开的每一天，都感觉我的世界正在分崩离析。"
"00B1370F47F3F2DA6FCC8CBC3912748C"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"0915D3434D4E6A3CB9BE88A934AC825E"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"097697B74B064F0F483A769D83A9B91F"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"0A97367C4623BD512D74B4903138E1C7"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"0FDDBEFA4C541A7DACBED2A4D72C637E"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"12CFCD71458DEFDF28E3ED93C3C698BF"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"12D8BC9343006C615288B986EBE224BA"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"1A254E5949934DA9775958801BF5871A"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"1CC1D58F4ADC27F688CE7CACD7625CC4"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"1E106E1F45C9EDFA05962AB5A078DEEA"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"1ED4B47146B2DEAAD282DFAF1EAED1F7"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"20C28D064600AB4CE769768DE38A4508"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"2529C8D64369F1B378519880CC33D544"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"2598736D452BF15AA4A9928F03AFD5CD"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"2F9DB6DC4A78A6D0EA5AACAE301A47CD"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"30709197419F973E2C359D97A90F803C"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"3343561843C31E94CACF228E5B8CF290"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"35CD074A416F2153A53E39AE53FF8190"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"3B90C69943C933A2FA592B85F798FE28"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"3F4C814842C8D8E8DE56C79AFB859E85"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"4101272142AC2FFECD6C95B30D276107"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"4355B9C249405B7BE2EA2598D7EAB702"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"4F3D9B1748F36657D207A2AC13DF8092"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"4F92B7AA48BAA3372E80CB90B66D8EBE"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"53105E164F3B53CC144869ACD70A17E0"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"63E8B299482D80FD2421E5B075B70153"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"645AD7E744A9A9A79C35D38111C332A5"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"6921C1CF4F2BF5975F57DBAC5EE2DC4C"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"6CB666FA448A5F1318975887B70B361E"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"6D0C7D4546D2E61B8926A5B3B8C1C328"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"6E9F17234CF6866DA628E4A3083778DA"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"6EAA90DA420570F0FC931C8114CA8533"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"708F684C4DAF97A37E78948FD7F18B05"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"72577ECE4825E5ED259F0EA99C8C8ED1"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
"72A6B45741D5B1C358AB7BBBFA8F8A6C"	"Anything else?"	"다른 건요?"	"还有别的事吗？"
